block_time,nft_project_name,platform,evt_type,usd_amount,seller,buyer,original_amount,original_currency,block_number,nft_token_id,tx_hash
2022-04-20T00:00:45+00:00,The Art of Seasons,LooksRare,Trade,3570.497,\xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5,\x4a6cc4b54dfe17742cc1d4c2030cb2ed09e9e7a0,1.15,WETH,14618643,9391,\x503baa6a16616aaa48f8c3f03516d90ef2604dbf6ddf17d9bb60c4a56a686cbb
2022-04-20T00:03:11+00:00,Cool Pets,LooksRare,Trade,4318.7022,\x75d21642122cfadbb1b2c34965ca59719dcb2534,\x27c5932ee1b0873e67279066be914d46203fc738,1.39,WETH,14618651,13727,\xcb2652d7ecf7b44b8f7dd0423a7c0dcf87610bd5f1f8bb2c28af1f9b544ce6b8
2022-04-20T00:04:30+00:00,CloneX,LooksRare,Trade,68353.56,\x6035b92fd5102b6113fe90247763e0ac22bfef63,\x2b18e9c6b073f368c63d6e372380653edd945b42,22,WETH,14618656,12195,\x4a77eca9146ffd26a2069f955248b787642389f73aabe526240a32e8c44c86fd
2022-04-20T00:04:59+00:00,FutureMixedMedia,OpenSea,Trade,1553.49,\xe744d23107c9c98df5311ff8c1c8637ec3ecf9f3,\xf8a065f287d91d77cd626af38ffa220d9b552a2b,0.5,WETH,14618660,10306,\x9208c491fb2d71e6627346ac45e2b1bdcad6030bad5879d44d325d95451ce1db
2022-04-20T00:09:43+00:00,OpenSea Collection,OpenSea,Trade,1791.195271,\x15d51e51caf5585a40cb965080098bfb68af3336,\xee7a6b828169ced383e3dd6b54cd1b33cc1edf94,0.5779,WETH,14618687,9875117502566485822416797911698586205255372365595987869918558373136803299329,\x72949b13f0266d22687987a63b0d3925c8d359ef357587152d0c926e25b8689c
2022-04-20T00:19:08+00:00,Lunaria,Foundation,Trade,621.35,\x43d9f6ad8e06c1b631866642ce1623a28a8c7579,\x2ae76a64472e6289ad8d7bdb1682f2f112f6db79,0.2,ETH,14618725,5,\x686586b9ee9b12e06d148d31db3319b49c5a7d735fb9107c31c5bfb476a39292
2022-04-20T00:19:19+00:00,Akuma Origins,LooksRare,Trade,1149.4975,\x04d387fb6c2d00f24ab77b80f8b22d25f117e329,\x5b4e8b50c000035e38e37db22675f6ccd3e87bb5,0.37,WETH,14618726,2318,\xba03decd64b87221ec029cdb8f9c3259f8e9f89bb9817bd4aed05e7cfb351e36
2022-04-20T00:20:14+00:00,CryptoPunks,LarvaLabs Contract,Trade,240773.125000002,\x6277a1073dfbe0ea087e0ef8741dce084831e782,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,77.5000000000005,ETH,14618733,5347,\xf0cb0ce8c46de4f0d22e9a05e7bafca0150fa6af3417a05d868340a6af2eae2f
2022-04-20T00:24:00+00:00,froyo kittens,LooksRare,Trade,282.08273904,\x04d387fb6c2d00f24ab77b80f8b22d25f117e329,\x77c1e541dce733d11af4342c95d9bafac70efed7,0.090876,WETH,14618743,2760,\x5a5e40440191ea72b25bf0dac9ef4a6a3cd79d0b0e0c26dda03b624455a03317
2022-04-20T00:25:51+00:00,Pieland,LooksRare,Trade,186.2424,\x68decbb3cc33e4ae9c2d47e07ece5e8029cdc2b0,\x1dcdc18e1fd96426396b3919a1b039b331a238de,0.06,WETH,14618753,1266,\x7f926ca0b54b0925286d4615c3d458758df26a34e72d54b5273e5e7ac819d42f
2022-04-20T00:26:54+00:00,Cryptoadz,LooksRare,Trade,12309.723416,\xeae59890f7787b05d0c6375651cd59920afb0576,\x6935df6a97b9e99ae06575c9caf7d57e73f0c233,3.9868,WETH,14618759,2457,\x6331427a021d50f62dc953370ebff545f1c699076cc5433c9e517a343bba28f4
2022-04-20T00:29:24+00:00,BFF,LooksRare,Trade,4832.1253,\xbb0cffd2d2bf2a91fa6bbbbefb5b034ecf001de5,\x6cdce3e24d227a13366adee94686aeaff4958fb5,1.565,WETH,14618775,7057,\x614c1d042ee0bc85362aec56795bde9a4f284df0bdee5f55890d287c23d6154f
2022-04-20T00:29:30+00:00,OpenSea Collection,OpenSea,Trade,0,\xb2837d2279dc077c51467fdcac7f2fb93ef23974,\x39aee649fc572f17230237a129d9d95bebc52043,0,ETH,14618776,80744007661072223052690172501068735109623811805573608861566955434799139913729,\x6983542a03332c59e6e4403e2d61ce6b08bf0db05b94ee9213a553868bc6ccea
2022-04-20T00:34:49+00:00,Aki Story,OpenSea,Trade,160.18583844375,\x0c2877767b6092b87b91620e2e9c23f0d27f37c8,\x9ff68b87a54cb9b91cb802c94aa5e79b10fd7ba4,0.052093125,WETH,14618799,2194,\x9afee53cceb966dbf2d53133df01f45fb26ec6511ac478609fdd2862da7eca12
2022-04-20T00:35:27+00:00,The Heart Project,LooksRare,Trade,493.2608,\xcb4de9c1c8a5323ec5c53bd1dc87479ba410a697,\x2b70a4f43562350de1e5c8cfa4c8606291dd8df8,0.16,WETH,14618802,6631,\xf0cd67a3142ca10f38ea245c93e3e982cc73363b8de5aff16c22c1a64c3c8175
2022-04-20T00:37:44+00:00,SandVegasCasinoClub Official,LooksRare,Trade,524.0896,\xe8789047611650b35936fe6ab7b6a20012c4ac74,\x4824b15e55229da9650d03caf46d9b0e711fdd4e,0.17,WETH,14618810,4750,\x8afdb2b028556de9e52a09dd0c6880f8af1b25fbb64912a0f996c0b07a16ddf8
2022-04-20T00:38:32+00:00,OpenSea Collection,OpenSea,Trade,154.144,\x34b37e529e5a6be09703d061231eff90d09d5679,\x4c90a42d04c98ef2a3dc583f8fd87cd8fcfa9e61,0.05,ETH,14618816,58085906137939797559433659974770671488155091735865177420735649907773368434689,\x873f899393c995cd243407601f0a0f2e107ce989b4862a1026c538002e021ac4
2022-04-20T00:39:59+00:00,OpenSea Collection,OpenSea,Trade,554.9184,\xdfd4319bdd6b4039c66db8104fd4226f33226c82,\x8cf8fbb62430f6b9649bd4d839c27905b340abdf,0.18,WETH,14618822,101240679199482285143452266149027965618949754402832696699283581873110598549505,\x0df3393412a91a6e7965f142cb8f09a9a7706b4ca553411d237b69ac7a2f729a
2022-04-20T00:40:38+00:00,Shades Of You NFT,LooksRare,Trade,36.99456,\x6132f7c243f1e3ce5741bd8f9d7204a71c041740,\x164b4c5f9ca1a1bc0fe0fa39a76a12aab85683e1,0.012,WETH,14618826,5835,\x1f9f983b5a3b7d548e78994c5cbb3446c49f5db8e23b6dbb39a837c79c800d09
2022-04-20T00:41:09+00:00,The Heart Project,LooksRare,Trade,3086.8,\x2b70a4f43562350de1e5c8cfa4c8606291dd8df8,\xcb4de9c1c8a5323ec5c53bd1dc87479ba410a697,1,WETH,14618829,5031,\x4bdbb91489d09fb7c2d29a2c18c585129d08970ef1a73d9aaf851fd86aa6282e
2022-04-20T00:42:27+00:00,Pirates of the Metaverse by Drip Studios,LooksRare,Trade,370.416,\xb3749d8042d8c90fc4d0a2d5f61434573e75cba7,\x6245f1c86af1d0f87e5830b400033b1369d41c34,0.12,WETH,14618835,6651,\x14b9cab729fd0d8b43d84f28d962a2a59f0005a89e2c59ae3cca5a83d367d661
2022-04-20T00:43:08+00:00,OpenSea Collection,OpenSea,Trade,0,\x5d5712129685d90bfc61b666b6bfb68b43f4ee96,\x67bbeeb2780ae8b444eb4995ecc53a9633fe7382,0,ETH,14618838,42218935345444681351859196324984996896081534456203339604261303660745882337281,\xb4a1e1686bd77e5ca24f91557f9d7496e6b823b9b957a96bf3d8d32661dadfce
2022-04-20T00:52:08+00:00,Cool Pets,LooksRare,Trade,3827.942,\x6744a9c6e3a9b8f7243ace5b20d51a500fcd0353,\x5fe3f62bab44bb8501d0fccd380478c93ea4e222,1.24,WETH,14618870,7259,\x9c34cd40125ea1421dc14d7f94d10d7ebbef515ad2944e8071b1fe311d2837ce
2022-04-20T00:54:15+00:00,Akutar Mint Pass,LooksRare,Trade,9569.855,\xa483584db6e015e32faae794b847a8af9da809f5,\x553ea73c8d7932c94830bfe16d91dd3931d87305,3.1,WETH,14618876,8781,\x5e65021b72811c7ce31ef181dbc2f26441551198a32a4e3fb4667dd1e1106d52
2022-04-20T00:54:44+00:00,Ready Player Cat NFT,LooksRare,Trade,154.3525,\xbd94bc2f0d6e4c302b38915e682f7b7869c2959d,\x164b4c5f9ca1a1bc0fe0fa39a76a12aab85683e1,0.05,WETH,14618877,979,\x31fa92059efc4f0db6d7f05f5e6e5b7ed636b267181d486666b20073ee1cc07e
2022-04-20T00:54:44+00:00,OpenSea Collection,OpenSea,Trade,0,\x5d5712129685d90bfc61b666b6bfb68b43f4ee96,\x67bbeeb2780ae8b444eb4995ecc53a9633fe7382,0,ETH,14618877,42218935345444681351859196324984996896081534456203339604261303659646370709505,\x9d6176481549826c60b3f4832de88f3abb8c0f1046dfd8b94943902c3a43856d
2022-04-20T00:57:40+00:00,Tom Sachs: Rocket Factory - Mothership Tickets,LooksRare,Trade,615.02741,\x6a8fbdcd862fd48398dec9d50f2035217fe5cc0c,\xc155c566c02dbb97686b3649daea2da9473f939e,0.199,WETH,14618891,5,\xbcf3d7c5181451f20e17b52f910d8d2cfe406ef91b8a49c4c393c1c0d66042db
2022-04-20T01:01:18+00:00,OpenSea Collection,OpenSea,Trade,3745.2375,\xa886591238470b1aa1ca88ce799e7d258ed66918,\xda2723e44fbe2d690e7f506a0c895bbe4b6f6502,1.215,WETH,14618911,76225930815299674998593112060486022357714391018769575648130458377985711931393,\x46f8a331b3b4899d1c963b9f8d5b7df6f7c76621a971ed6caf97130706dab096
2022-04-20T01:02:27+00:00,MintPassFactory,LooksRare,Trade,17107.875,\xdb3ff3567157210ad445d7bc50ffa41f63de7f28,\xef90dd7379d0217be1564a1d8ae45b467b56d039,5.55,WETH,14618915,0,\xb8a13be0d06aad788abb10f497f0d4aeaab65875d5565ae82db4a1fc1182997b
2022-04-20T01:05:49+00:00,mfer,LooksRare,Trade,8053.52736,\x0d973069308a5b8d3473fefa3cf585bb9af4d7bc,\xbdd45d1fa368d5e9333d8dd85118df1d86209d17,2.612,WETH,14618925,6729,\xe7c505c342703cccee955ef3baf57e047026fabd705b7201f76009a7f4cf42e3
2022-04-20T01:11:21+00:00,OpenSea Collection,OpenSea,Trade,3389.782,\xebd49c5623e91f6618912c92b4c5bf25acd87a31,\x052370f3278cd2ad96be34bacc1748ebf8c99056,1.1,WETH,14618943,106669169989567962753318292907949235594893480570806663438133256124422883901441,\x1133bcf33e0e0361a5477702df76585afd2cefeb88d6cb0648d5fe052185c1c1
2022-04-20T01:11:46+00:00,Pirates of the Metaverse by Drip Studios,LooksRare,Trade,462.243,\xf6a8802d039f25d63cbbedd22cf7f61e5a987aa6,\x8e9714bce0cff0b54e22faf54f970dd7d58adc3a,0.15,WETH,14618945,4888,\x6df43fce30e8dfbc779356df975bb1695c9264daf55c5b87bf5e1689400978cc
2022-04-20T01:11:46+00:00,OpenSea Collection,OpenSea,Trade,30.8162,\x0ba33006f9f2e9e731783831c1ed34c3a3101b2e,\xbce2e1e7f1d8350d62201fe10e8c0f72f0daf95a,0.01,ETH,14618945,5263768877881822386770755808789585458223946438965051352380125286765766377473,\xd7bf240175edf650e2f78778aac4630b091060d8cdcc6e38dc0bf843749fcde6
2022-04-20T01:14:33+00:00,Gutter Birds,LooksRare,Trade,3578.377144,\xbf96b053003f62c67dabd3d5fb64757033141ba3,\x98e3cb61729067e1b77b7f0d6dcd4eb113288469,1.1612,WETH,14618953,1111,\x97f586f20ebbbfe328f6e74dd1c4f0733f034a717b45fe13a416147c87bf22a8
2022-04-20T01:14:33+00:00,Rarible,Rarible,Trade,40.06106,\x32898dfd3d5fc9670cc32d76236f9bd7a34465fc,\x7e2bc98c5725cc0bc5706c6b73db5270cb28c99b,0.013,ETH,14618953,22858680450602816496844691394799130305864145759896581864363466835363402612740,\xb89ac5067ec83509d0a92b239ba37ec96d8bd1079b41e6a623516470438487c6
2022-04-20T01:15:30+00:00,My Pet Hooligan,LooksRare,Trade,4622.43,\xb7df83c141917793fbf75f9ecaebf6983755fca6,\xc64658e413621a5c1e4320070a448d6a2d27f526,1.5,WETH,14618956,7395,\xb111b7405b803ae576b002335b90cbd09c6ba1c848b20f0d837c9a43c92c41d9
2022-04-20T01:16:18+00:00,Pixel Vault Founder's DAO,LooksRare,Trade,7237.5065,\x9f1d56db473bdfaae52ea55c484bf1b7f5f0eee8,\xfd53dda632803ecfa420d44bc43542264d49545c,2.35,WETH,14618961,2403,\x4eb68724af66b0a77c409eddad7d0d32d90ba88d66b631e6f2dd39c20a712697
2022-04-20T01:16:18+00:00,OpenSea Collection,OpenSea,Trade,0,\xe85759321010bf0f7706302753dd94254be7ed9c,\x557fd9677cc7c219d205d8eaee00cdb68304a122,0,ETH,14618961,105090912171067604964161666994634643777768516943133034536298810575190619062273,\xdac28ad97e208a0914abecf488efe1818907c56bc699708e9871bd33c403729d
2022-04-20T01:21:24+00:00,The Art of Seasons,LooksRare,Trade,7666.1622,\xacef7f530b4691195d6818236e3c98e431965243,\xea39c551834d07ee2ee87f1ceff843c308e089af,2.49,WETH,14618988,4045,\x695f49cf1adb175e0fb1b0f31f23bb77dd9409e80bc923f86a434b557c4d0621
2022-04-20T01:21:43+00:00,The Art of Seasons,LooksRare,Trade,6773.316,\xc771ec62bba947dfa9ad2aeb4d161be54f93e700,\xea39c551834d07ee2ee87f1ceff843c308e089af,2.2,WETH,14618989,10151,\xb81b14cb1c0fd3dbf5b34326c8f0433385a516f8f179344ddfc16e79bd537cc6
2022-04-20T01:22:20+00:00,Chibi Apes,LooksRare,Trade,277.0902,\x88fccdf938fbf18067ea0fe69feb06b10913200a,\x614f0bd05e5e9857c590fc2a396e5c3430118270,0.09,WETH,14618990,2699,\x61fd3c79f515232c76d3712210ab30f5f362118f23e07dfb3f385a870a9d2ae7
2022-04-20T01:22:20+00:00,DeadFellaz,LooksRare,Trade,6773.008122,\xf1a9f5aeb0f975489ac2628a22040cf42e9fe8dd,\xbb2e7ebafc986eaf5489dd4d680d2f6a00d7ed2c,2.1999,WETH,14618990,7087,\xc1059969f1363f2e7ea6e3b354fff8426a8ea7dd573ffbe55ddec4667f8b375e
2022-04-20T01:24:10+00:00,CryptoSkulls,LooksRare,Trade,1508.6022,\x44e9d011df8741be2493e99297e9ad67bb1aa85b,\x77e447d539df9a2cc4d95e8f7ce413c86c59004d,0.49,WETH,14618996,1745,\x78ae7b7107fd19a3483e70f084fc0df866712984e11bcd1f7eb51bfb312d0f10
2022-04-20T01:24:16+00:00,Acrocalypse,LooksRare,Trade,4002.414,\x053c63be4ac7cfd1ae2496d362f97d651cc04762,\x312bcf438e6de973c09302742056abda25520931,1.3,WETH,14618997,7221,\xeb5aab6c65b9e162a084035a58e94f3742acc40d73b995aa3ae22bccaab5a138
2022-04-20T01:26:24+00:00,Pirates of the Metaverse by Drip Studios,LooksRare,Trade,539.385,\x37b689a445e096c3f52b334511bf412a610359b9,\x20c38f3daea55fa8e706efdefe3b1cff65eeecb1,0.175,WETH,14619008,8933,\x64bd5e7778812c18c616332d8e39b4564c5758b139a1a831963456fd89387c4a
2022-04-20T01:27:17+00:00,OpenSea Collection,OpenSea,Trade,61.644,\xe85759321010bf0f7706302753dd94254be7ed9c,\x557fd9677cc7c219d205d8eaee00cdb68304a122,0.02,ETH,14619011,105090912171067604964161666994634643777768516943133034536298810496025781862401,\xaa30a82941ac83b0978dc2660a8a8b25a39f7566a6cd307a356d225555282b31
2022-04-20T01:28:09+00:00,OpenSea Collection,OpenSea,Trade,61.644,\xd57e933531a06743fa28da1e5ee0f7181edd1699,\xb9f5039273a63275d2f15e3c970bdbfcf47d0a5f,0.02,ETH,14619014,96566275469214257136276623979043004484573557769196590655658358199380065910785,\x355c06163019a641936508ab029d50935845724adf8f026948324af998e0b093
2022-04-20T01:28:40+00:00,OpenSea Collection,OpenSea,Trade,184.932,\xd57e933531a06743fa28da1e5ee0f7181edd1699,\xb9f5039273a63275d2f15e3c970bdbfcf47d0a5f,0.06,ETH,14619016,96566275469214257136276623979043004484573557769196590655658358198280554283009,\x1605eaf16626b120854be1ec03daa32602784d2cc3936bc29f3cc388a8d86ab8
2022-04-20T01:29:55+00:00,ESSENCE//,LooksRare,Trade,986.304,\x6e8251dbfa875bc690cb2ff456e2726233e37fda,\xbf057af2c08cd61c9449de0b3efe826a438f2393,0.32,WETH,14619020,1,\xa1fc5c1799fa3c380b01c0816fcfeb137e69ad4d2dfc66dad7ecdefd6bc4d00f
2022-04-20T01:30:22+00:00,OpenSea Collection,OpenSea,Trade,0,\xe85759321010bf0f7706302753dd94254be7ed9c,\x067ba93f94ee3787b3c3f1b790657a88177cba70,0,ETH,14619021,105090912171067604964161666994634643777768516943133034536298810579588665573377,\xbb24f1bb171ba910f11a55f5f210d60b280707cb24c25238704052157c185a54
2022-04-20T01:30:22+00:00,OpenSea Collection,OpenSea,Trade,0,\xe85759321010bf0f7706302753dd94254be7ed9c,\x5cf24e906659e3f3b88e9063b823ce3f3755af47,0,ETH,14619021,105090912171067604964161666994634643777768516943133034536298810554299898134529,\x04377097b5287496383bfa1ee2981fa2e79d6f3f011d0c191858920c1daebe42
2022-04-20T01:32:10+00:00,OpenSea Collection,OpenSea,Trade,0,\xe85759321010bf0f7706302753dd94254be7ed9c,\x067ba93f94ee3787b3c3f1b790657a88177cba70,0,ETH,14619030,105090912171067604964161666994634643777768516943133034536298810502622851629057,\x8873c9a2ca83543def81e1d338edfc42a4f86a831c76246b9c510d9484fb0fa5
2022-04-20T01:32:22+00:00,ESSENCE//,LooksRare,Trade,1017.3999,\xdb3ff3567157210ad445d7bc50ffa41f63de7f28,\xbf057af2c08cd61c9449de0b3efe826a438f2393,0.33,WETH,14619031,1,\x20cbc888a4c387fd96323b60fa1ddda692f9bca217e65d7471c26553a8d8646a
2022-04-20T01:34:31+00:00,VeeCon  Tickets,LooksRare,Trade,1264.0423,\x2c6fe36a050a2628275039bc8fb80643e69820ec,\x0578aa0595e0c83530dcde1d7a339479bfe6b0b7,0.41,WETH,14619036,7387,\x6d4f5ef6c1843781ae453421f265010ae0dc44a045d464ed48e57e7618f55290
2022-04-20T01:34:31+00:00,Murakami.Flowers Seed,LooksRare,Trade,16987.4953,\x5defdd9a733d8a5bcf2f23810649838ba2d52215,\xa494eaadc6b7940a6db852dc54b2fe5fa15ca624,5.51,WETH,14619036,0,\x9c03c8487c049ecc5de448e370ba040691889c09c83a02c76a6c01af14c12301
2022-04-20T01:35:12+00:00,Murakami.Flowers Seed,LooksRare,Trade,16952.87,\x5defdd9a733d8a5bcf2f23810649838ba2d52215,\x81590c16b9d1495d133cf881acf5cc0b56730b74,5.5,WETH,14619039,0,\xd5e6b68645ee1b357ad5658128577070ea351ded591a44647d9eba8885ee55dc
2022-04-20T01:36:28+00:00,LOVE PEACE & FROG,Foundation,Trade,5209.1546,\xbea2f040c7ffe7cebe2fbd5149cbd5364f27c224,\x8888888888e9997e64793849389a8faf5e8e547c,1.69,ETH,14619041,4,\xbad3942d087f6b3c31fe0649e7ac32438783c9ee463614abe731fa34bf181375
2022-04-20T01:39:17+00:00,The Art of Seasons,LooksRare,Trade,4469.393,\xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5,\x18dfba99779e67282f867059947037781783ce49,1.45,WETH,14619046,9388,\xb53b5f7112d6499db12504b8d0ea40d735d0e0433388eff0f1354643c5cf9ea1
2022-04-20T01:42:28+00:00,Killer GF,LooksRare,Trade,709.9824,\x2d99d2b2929a4f201fbe92baf99e74d095af64b2,\x2d95f67e430fb8c7f04b6ebd52b878d7583d8523,0.23,WETH,14619058,344,\xaa72a79f53fa587d9b33fb99919d699596f9904da4d63e6d0a91b7c2ab039b23
2022-04-20T01:50:30+00:00,OpenSea Collection,OpenSea,Trade,6946.38,\xebd49c5623e91f6618912c92b4c5bf25acd87a31,\x7ec8676ca6bddb54455b806b9ef39c6d8ee51766,2.25,WETH,14619101,106669169989567962753318292907949235594893480570806663438133256126621907156993,\x491735ad5cd7aa561f70949cb3355c6eff538666ed3ce1f198c8e4635bcd3e92
2022-04-20T01:55:16+00:00,The Art of Seasons,LooksRare,Trade,4630.92,\x7865ea60cae35485f2a0483a385052164c487e27,\xf9f65575983c3207363034d62f9b71718704a02a,1.5,WETH,14619116,8595,\xc645cd64973100cddd736061ec68d5bbb6f8979d380680bddcd8ff768d667b40
2022-04-20T01:56:39+00:00,Thingdoms NFT Official,LooksRare,Trade,312.18999,\x468218136d1a25ab9eeb1e8fcfce789090855880,\x4d0a70a1b1e3c7c85a16070052a0db3994cacefb,0.101,WETH,14619123,192,\x9f5b79c4750f1c63146e0119862a25305a3d89a4529de00e898d5081d80e40b6
2022-04-20T01:58:48+00:00,Cool Cats,LooksRare,Trade,23182.425,\x8aeae3e6b01bcab752c236c7fd3cf77c28fa087a,\xb4df44193a60586d9229bd6307a3241d2b04ce79,7.5,WETH,14619133,139,\x81def0663f57567cbf7621774d3e005f5dda45843837b11debacf3b69b1a4639
2022-04-20T02:00:10+00:00,Terraforms,LooksRare,Trade,1081.8465,\x24d9be8c2589c9873bc636e24972cdb891cdbc25,\x75940b32278bc7e919808e97c40ed58ba7cf0bbf,0.35,WETH,14619140,6175,\x4e1f9d7a2d11e56c2844f05df87a6e598dfb2eea48c6846ae6091a5cd85ae86c
2022-04-20T02:02:09+00:00,Atelier,Foundation,Trade,1391.4945,\xc6c5ee2c54c79695ebef26f3171e5b96ed74578d,\x250807c9d581bd8736cbab8bd867367da00ef998,0.45,ETH,14619154,12,\xd8a954f45c7bf1f33cde62515da1d7994bbad2da73a67d3e3906f7a6f3c96667
2022-04-20T02:02:58+00:00,Cryptoadz,LooksRare,Trade,10377.45676,\x72e41004dec35381adb453dc63523197001c9701,\xa9ea57635fd7a499a0c5874a56ad01d350606675,3.356,WETH,14619157,2017,\x2dc109fd8949b1040f1afa291b7ef8e63ae152ef1252e4ab16e86b1c4c59726e
2022-04-20T02:02:58+00:00,SandVegasCasinoClub Official,LooksRare,Trade,525.6757,\xe8789047611650b35936fe6ab7b6a20012c4ac74,\x1ad979f035c0242ea7bfc7fa150d923c2f31ad0f,0.17,WETH,14619157,6416,\x7ae0d2e395bb8cabeae5b25a6fd1f8c36e0df2772ade5ddfec35eb3229965238
2022-04-20T02:04:01+00:00,NounPunks,LooksRare,Trade,154.6105,\x1ee8ba8a4b5c5d6e7ec691ff0c93eba580324ef2,\xcc1ac2ca9e69b765b61fa41fc14b5cfcc2e67d63,0.05,WETH,14619162,390,\x15dd2f26629bacfd915218dbc6a925f194efd2d2276e43ed53d18f90efcb5138
2022-04-20T02:04:13+00:00,Foundation (FND),Foundation,Trade,340.1431,\x21c61c10ed3c3c0615aa60cee4250bef70c7a624,\x9da3f811143ed2208085f460754b32788913a788,0.11,ETH,14619164,48704,\x0c1b194aa401c10062d8a16c498d16ae7266664add98887585821b8c57c365e1
2022-04-20T02:04:46+00:00,OpenSea Collection,OpenSea,Trade,340.9161525,\x5b5f8734f8dbfd6a63b1327cc876324c6fa2f9ee,\xcb17c8e39ec71ec7d9d0738275eb0963a9abc680,0.11025,WETH,14619168,41329252856113178202685429720267319173922742380642428599697746765239455580161,\xc3bdc2d349bbb0d216d84adddf71c67bebe967590055591b2350b54577d088be
2022-04-20T02:07:44+00:00,MarsCatsVoyage,LooksRare,Trade,132.70144,\x2569c49c1180fcd358e8d2f0992760568246afb7,\x488eebb90b1f3e5c0e1c214b2ed3164d60bd44c2,0.043,WETH,14619185,2885,\x6f99bee92093e8ee384e1558ad0543939cbfe74c218c002e9bfa5db5759c0560
2022-04-20T02:09:26+00:00,ESSENCE//,LooksRare,Trade,1018.4064,\x097c2fbd41df973f76a5094a7e3f0067b25bdec6,\x90e997ed21a01fd38e4cd47dd64077c8a4f8ac2f,0.33,WETH,14619196,1,\xc97732617608151c7b747c11bf074cee1603be8b7785bb03831633fec2860bc2
2022-04-20T02:14:24+00:00,Cool Cats,LooksRare,Trade,24401.599,\x234d783dcc03a60b97f4876147b05b8910796df1,\x4e39eb5df29720aa008f09b3b2f4e300c0ee693b,7.9,WETH,14619212,8637,\x2d45f6e37e7ce3a79ecdc60c7ca547ee2e447287b5cbea29362814f3ca9c557b
2022-04-20T02:15:17+00:00,Cool Cats,LooksRare,Trade,30115.8975,\x2532429eacb9cb721b126ec5ea72631d31a9606d,\x5cbd390539caaa24152d62003de2522565470152,9.75,WETH,14619217,3958,\xb2b40a4a35c5e7f7c698d023beaabf3f0b1a86e9958218c38b158b79baaaf138
2022-04-20T02:15:29+00:00,The Ape List,LooksRare,Trade,3397.691,\xc6f7d115c7c42e9404ef49eff7ab08e680ab1b5c,\x95dfdf0306945282016eb50212edf82054c00f96,1.1,WETH,14619218,1,\x5c2a48b152556213eafe5edb7c18580280b9fe803c5816cc556e1c82c5c22431
2022-04-20T02:17:07+00:00,NFT - agNlSpwCnh,Foundation,Trade,577.715376,\x498778f50c1faf41c2d60666065955cfe5ef12cd,\x938a0af4b86057489bc651dd02c080890d8ed5e5,0.1869,ETH,14619226,6,\x1a2fbf5af0a8f3fdd443d4ddbdf963ab0bedeff84966ed59ce47cb6ed7fc657f
2022-04-20T02:17:17+00:00,Cool Cats,LooksRare,Trade,24728.32,\x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,\x4e39eb5df29720aa008f09b3b2f4e300c0ee693b,8,WETH,14619227,2485,\xa39ee4e0a9af3e4b27e62967a8a24a287692a793a0617f39d34a10cd1bfd8ee9
2022-04-20T02:17:44+00:00,TERRA FLAMMA,Foundation,Trade,4636.56,\x86ff14cf53924f77501726f82a3057ac22f7de15,\xe317eb46da9d27aa3493b03ea0468ffd37ccc2e1,1.5,ETH,14619230,10,\x34bd46b3bd4dc305075240a6134ec9053553e4ab268c348350f2b18779bc9aa9
2022-04-20T02:18:23+00:00,10KTF,LooksRare,Trade,2349.1904,\xcdcbd44526006122306293e4e2ae7f2d7352363e,\xddcacfa319c8ec95713bd2c0217f45c0b29c4c70,0.76,WETH,14619235,563005788001503,\xf933aed035a980ff70b62d1b4abca9f852f71e8a449f4d243eebfa005559946c
2022-04-20T02:19:04+00:00,World Of Women,LooksRare,Trade,23955.56,\x0676d673a2a0a13fe37a3ec7812a8ccc571ca07b,\x4e39eb5df29720aa008f09b3b2f4e300c0ee693b,7.75,WETH,14619238,6213,\x9a887c8bf570079de0dfe637713fd885dc062aa668ea930ce77f41d669a3f399
2022-04-20T02:19:27+00:00,DeadFellaz,LooksRare,Trade,7202.1232,\x553bfc1e4a9c48bcbcebad54aa4cd5b48c8b037d,\x0627ed7f33d80bede3a38cb456d4b663c9213fa8,2.33,WETH,14619240,2475,\x12c1eb743a83df662aa3c994817cf417d377ba09e20acefb96a37b1e35b86dde
2022-04-20T02:21:28+00:00,Acrocalypse,LooksRare,Trade,3401.135166,\x7d3f5ed2ae9179fb902df07b44b49e0ee3f1a81e,\x98e3cb61729067e1b77b7f0d6dcd4eb113288469,1.1001,WETH,14619248,5181,\x305417b22a3481ed700bcbfa7a164f57ed4df6701982504555df0b64c02a155a
2022-04-20T02:22:20+00:00,8SIAN,LooksRare,Trade,185.4996,\x7624d5292a814c69771f78692ec71665962e250c,\x7e0875fb8bf493d268efdf0b7aa7cd29614a03cc,0.06,WETH,14619249,4225,\xb29aad1c24311f72d68548b7866902644906fcaf4828af8372df0fc7136e29d3
2022-04-20T02:22:32+00:00,Acrocalypse,LooksRare,Trade,3400.826,\x7d3f5ed2ae9179fb902df07b44b49e0ee3f1a81e,\x267dc343deb9a1677e9e929727a5b8cf3a83a0ca,1.1,WETH,14619251,8174,\xea0999b3fd5e677b36a453f8ceb39b44432c548e039b86d15c59f92eb9b0a367
